Timestamp,Mode,PacketID,UUID,SNR_dB,RSSI_dBm,LossRate
2026-07-04T19:08:29.783393,FORM,0,996a1995-a7b1-49ac-9542-8f90ada1591a,2.75,-42,0.00
2026-07-04T19:08:30.096017,FORM,1,996a1995-a7b1-49ac-9542-8f90ada1591a,3.00,-42,0.00
2026-07-04T19:08:30.408834,FORM,2,996a1995-a7b1-49ac-9542-8f90ada1591a,3.50,-43,0.00
2026-07-04T19:08:30.721943,FORM,3,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-43,0.00
2026-07-04T19:08:31.034929,FORM,4,996a1995-a7b1-49ac-9542-8f90ada1591a,2.50,-43,0.00
2026-07-04T19:08:31.347979,FORM,5,996a1995-a7b1-49ac-9542-8f90ada1591a,2.75,-43,0.00
2026-07-04T19:08:31.660802,FORM,6,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-42,0.00
2026-07-04T19:08:31.973855,FORM,7,996a1995-a7b1-49ac-9542-8f90ada1591a,3.50,-43,0.00
2026-07-04T19:08:32.286864,FORM,8,996a1995-a7b1-49ac-9542-8f90ada1591a,2.75,-43,0.00
2026-07-04T19:08:32.600097,FORM,9,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-43,0.00
2026-07-04T19:08:32.912937,FORM,10,996a1995-a7b1-49ac-9542-8f90ada1591a,3.00,-44,0.00
2026-07-04T19:08:33.225848,FORM,11,996a1995-a7b1-49ac-9542-8f90ada1591a,3.00,-43,0.00
2026-07-04T19:08:33.539105,FORM,12,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-43,0.00
2026-07-04T19:08:33.851805,FORM,13,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-43,0.00
2026-07-04T19:08:34.164969,FORM,14,996a1995-a7b1-49ac-9542-8f90ada1591a,3.50,-43,0.00
2026-07-04T19:08:34.477892,FORM,15,996a1995-a7b1-49ac-9542-8f90ada1591a,2.75,-43,0.00
2026-07-04T19:08:34.790817,FORM,16,996a1995-a7b1-49ac-9542-8f90ada1591a,4.25,-43,0.00
2026-07-04T19:08:35.103809,FORM,17,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-43,0.00
2026-07-04T19:08:35.417082,FORM,18,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-43,0.00
2026-07-04T19:08:35.730074,FORM,19,996a1995-a7b1-49ac-9542-8f90ada1591a,3.75,-43,0.00
2026-07-04T19:08:36.042908,FORM,20,996a1995-a7b1-49ac-9542-8f90ada1591a,3.75,-45,0.00
2026-07-04T19:08:36.356113,FORM,21,996a1995-a7b1-49ac-9542-8f90ada1591a,3.00,-41,0.00
2026-07-04T19:08:36.669049,FORM,22,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-40,0.00
2026-07-04T19:08:36.982172,FORM,23,996a1995-a7b1-49ac-9542-8f90ada1591a,3.50,-39,0.00
2026-07-04T19:08:37.294884,FORM,24,996a1995-a7b1-49ac-9542-8f90ada1591a,2.75,-41,0.00
2026-07-04T19:08:37.608025,FORM,25,996a1995-a7b1-49ac-9542-8f90ada1591a,2.25,-42,0.00
2026-07-04T19:08:37.921091,FORM,26,996a1995-a7b1-49ac-9542-8f90ada1591a,2.75,-42,0.00
2026-07-04T19:08:38.233973,FORM,27,996a1995-a7b1-49ac-9542-8f90ada1591a,3.50,-42,0.00
2026-07-04T19:08:38.546844,FORM,28,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-42,0.00
2026-07-04T19:08:38.860168,FORM,29,996a1995-a7b1-49ac-9542-8f90ada1591a,2.50,-41,0.00
2026-07-04T19:08:39.172992,FORM,30,996a1995-a7b1-49ac-9542-8f90ada1591a,3.50,-42,0.00
2026-07-04T19:08:39.486041,FORM,31,996a1995-a7b1-49ac-9542-8f90ada1591a,3.00,-42,0.00
2026-07-04T19:08:39.799057,FORM,32,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-41,0.00
2026-07-04T19:08:40.112303,FORM,33,996a1995-a7b1-49ac-9542-8f90ada1591a,3.00,-43,0.00
2026-07-04T19:08:40.425085,FORM,34,996a1995-a7b1-49ac-9542-8f90ada1591a,2.75,-41,0.00
2026-07-04T19:08:40.738197,FORM,35,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-43,0.00
2026-07-04T19:08:41.050925,FORM,36,996a1995-a7b1-49ac-9542-8f90ada1591a,3.75,-41,0.00
2026-07-04T19:08:41.364177,FORM,37,996a1995-a7b1-49ac-9542-8f90ada1591a,3.00,-40,0.00
2026-07-04T19:08:41.677103,FORM,38,996a1995-a7b1-49ac-9542-8f90ada1591a,3.25,-40,0.00
2026-07-04T19:08:41.990119,FORM,39,996a1995-a7b1-49ac-9542-8f90ada1591a,2.75,-42,0.00
2026-07-04T19:08:42.302991,FORM,40,996a1995-a7b1-49ac-9542-8f90ada1591a,2.50,-42,0.00
2026-07-04T19:08:42.616182,FORM,41,996a1995-a7b1-49ac-9542-8f90ada1591a,3.50,-44,0.00
