Timestamp,Mode,PacketID,UUID,SNR_dB,RSSI_dBm,LossRate
2026-07-03T00:07:37.866267,FORM,1,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,3.25,-106,50.00
2026-07-03T00:07:38.600442,FORM,2,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,2.50,-107,33.33
2026-07-03T00:07:39.335386,FORM,3,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,4.25,-105,25.00
2026-07-03T00:07:43.745742,FORM,9,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,-0.25,-109,60.00
2026-07-03T00:07:48.155611,FORM,15,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,0.75,-108,68.75
2026-07-03T00:07:51.830779,FORM,20,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,0.25,-108,71.43
2026-07-03T00:07:54.035647,FORM,23,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,2.75,-106,70.83
2026-07-03T00:07:54.770779,FORM,24,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,-2.00,-100,68.00
2026-07-03T00:07:55.505857,FORM,25,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,1.25,-107,65.38
2026-07-03T00:07:56.240666,FORM,26,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,4.50,-104,62.96
2026-07-03T00:07:57.710620,FORM,28,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,5.25,-104,62.07
2026-07-03T00:07:59.915642,FORM,31,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,4.50,-105,62.50
2026-07-03T00:08:02.120913,FORM,34,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,4.00,-103,62.86
2026-07-03T00:08:05.060741,FORM,38,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,5.00,-104,64.10
2026-07-03T00:08:06.530672,FORM,40,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,3.50,-104,63.41
2026-07-03T00:08:13.880964,FORM,50,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,2.75,-107,68.63
2026-07-03T00:08:16.086020,FORM,53,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,-4.75,-103,68.52
2026-07-03T00:08:17.555920,FORM,55,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,2.25,-106,67.86
2026-07-03T00:08:21.231106,FORM,60,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,4.75,-105,68.85
2026-07-03T00:08:22.700917,FORM,62,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,4.75,-105,68.25
2026-07-03T00:08:24.170894,FORM,64,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,3.00,-106,67.69
2026-07-03T00:08:24.905754,FORM,65,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,5.25,-104,66.67
2026-07-03T00:08:25.640923,FORM,66,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,4.00,-106,65.67
2026-07-03T00:08:26.376065,FORM,67,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,1.50,-107,64.71
2026-07-03T00:08:36.666021,FORM,81,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,-5.50,-95,69.51
2026-07-03T00:08:37.401091,FORM,82,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,3.25,-106,68.67
2026-07-03T00:08:40.341065,FORM,86,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,5.50,-104,68.97
2026-07-03T00:08:44.750767,FORM,92,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,5.25,-104,69.89
2026-07-03T00:08:45.486111,FORM,93,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,4.50,-105,69.15
2026-07-03T00:08:46.221079,FORM,94,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,5.00,-105,68.42
2026-07-03T00:08:46.955970,FORM,95,d5c51225-9fb0-4cc7-a661-33ba3bbf0216,5.25,-104,67.71
