Timestamp,Mode,PacketID,UUID,SNR_dB,RSSI_dBm,LossRate
2026-06-30T23:41:10.451252,FORM,52,a8830e37-e8d7-4841-ad83-574327d93dfb,6.75,-48,3.77
2026-06-30T23:41:10.980344,FORM,53,a8830e37-e8d7-4841-ad83-574327d93dfb,6.75,-48,3.70
2026-06-30T23:41:11.509090,FORM,54,a8830e37-e8d7-4841-ad83-574327d93dfb,6.25,-47,3.64
2026-06-30T23:41:13.096390,FORM,57,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-48,6.90
2026-06-30T23:41:13.625140,FORM,58,a8830e37-e8d7-4841-ad83-574327d93dfb,6.75,-48,6.78
2026-06-30T23:41:14.153945,FORM,59,a8830e37-e8d7-4841-ad83-574327d93dfb,7.50,-49,6.67
2026-06-30T23:41:14.683311,FORM,60,a8830e37-e8d7-4841-ad83-574327d93dfb,7.50,-48,6.56
2026-06-30T23:41:15.212247,FORM,61,a8830e37-e8d7-4841-ad83-574327d93dfb,6.75,-48,6.45
2026-06-30T23:41:15.741259,FORM,62,a8830e37-e8d7-4841-ad83-574327d93dfb,6.50,-49,6.35
2026-06-30T23:41:16.270209,FORM,63,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-48,6.25
2026-06-30T23:41:16.799083,FORM,64,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-48,6.15
2026-06-30T23:41:17.328269,FORM,65,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-48,6.06
2026-06-30T23:41:17.857167,FORM,66,a8830e37-e8d7-4841-ad83-574327d93dfb,7.25,-48,5.97
2026-06-30T23:41:18.386362,FORM,67,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-48,5.88
2026-06-30T23:41:18.915281,FORM,68,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-48,5.80
2026-06-30T23:41:19.444288,FORM,69,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-47,5.71
2026-06-30T23:41:19.973396,FORM,70,a8830e37-e8d7-4841-ad83-574327d93dfb,6.50,-47,5.63
2026-06-30T23:41:20.502371,FORM,71,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-47,5.56
2026-06-30T23:41:21.031137,FORM,72,a8830e37-e8d7-4841-ad83-574327d93dfb,6.75,-47,5.48
2026-06-30T23:41:21.560296,FORM,73,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-47,5.41
2026-06-30T23:41:23.147386,FORM,76,a8830e37-e8d7-4841-ad83-574327d93dfb,6.50,-47,7.79
2026-06-30T23:41:23.677678,FORM,77,a8830e37-e8d7-4841-ad83-574327d93dfb,6.25,-46,7.69
2026-06-30T23:41:24.205207,FORM,78,a8830e37-e8d7-4841-ad83-574327d93dfb,7.50,-45,7.59
2026-06-30T23:41:24.734452,FORM,79,a8830e37-e8d7-4841-ad83-574327d93dfb,7.25,-50,7.50
2026-06-30T23:41:25.263484,FORM,80,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-48,7.41
2026-06-30T23:41:25.792420,FORM,81,a8830e37-e8d7-4841-ad83-574327d93dfb,7.75,-49,7.32
2026-06-30T23:41:26.321350,FORM,82,a8830e37-e8d7-4841-ad83-574327d93dfb,7.25,-52,7.23
2026-06-30T23:41:26.850368,FORM,83,a8830e37-e8d7-4841-ad83-574327d93dfb,6.50,-40,7.14
2026-06-30T23:41:27.379425,FORM,84,a8830e37-e8d7-4841-ad83-574327d93dfb,6.75,-48,7.06
2026-06-30T23:41:27.908289,FORM,85,a8830e37-e8d7-4841-ad83-574327d93dfb,6.25,-47,6.98
2026-06-30T23:41:28.437410,FORM,86,a8830e37-e8d7-4841-ad83-574327d93dfb,6.50,-53,6.90
2026-06-30T23:41:28.966122,FORM,87,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-44,6.82
2026-06-30T23:41:29.495345,FORM,88,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-40,6.74
2026-06-30T23:41:30.024492,FORM,89,a8830e37-e8d7-4841-ad83-574327d93dfb,6.75,-47,6.67
2026-06-30T23:41:30.553421,FORM,90,a8830e37-e8d7-4841-ad83-574327d93dfb,6.75,-48,6.59
2026-06-30T23:41:31.082435,FORM,91,a8830e37-e8d7-4841-ad83-574327d93dfb,7.25,-50,6.52
2026-06-30T23:41:31.611210,FORM,92,a8830e37-e8d7-4841-ad83-574327d93dfb,7.25,-53,6.45
2026-06-30T23:41:32.140237,FORM,93,a8830e37-e8d7-4841-ad83-574327d93dfb,6.75,-48,6.38
2026-06-30T23:41:32.669240,FORM,94,a8830e37-e8d7-4841-ad83-574327d93dfb,6.25,-41,6.32
2026-06-30T23:41:33.198448,FORM,95,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-42,6.25
2026-06-30T23:41:33.727275,FORM,96,a8830e37-e8d7-4841-ad83-574327d93dfb,7.00,-41,6.19
2026-06-30T23:41:34.256250,FORM,97,a8830e37-e8d7-4841-ad83-574327d93dfb,6.50,-48,6.12
2026-06-30T23:41:34.785604,FORM,98,a8830e37-e8d7-4841-ad83-574327d93dfb,7.25,-48,6.06
2026-06-30T23:41:35.314492,FORM,99,a8830e37-e8d7-4841-ad83-574327d93dfb,7.50,-47,6.00
