Timestamp,Mode,PacketID,UUID,SNR_dB,RSSI_dBm,LossRate
2026-07-01T22:38:42.604885,FORM,33,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-43,47.06
2026-07-01T22:38:43.133696,FORM,34,6929fad5-c0f9-4a27-84d6-b6793220910e,7.25,-45,45.71
2026-07-01T22:38:43.662558,FORM,35,6929fad5-c0f9-4a27-84d6-b6793220910e,7.75,-58,44.44
2026-07-01T22:38:44.191771,FORM,36,6929fad5-c0f9-4a27-84d6-b6793220910e,7.50,-48,43.24
2026-07-01T22:38:44.721000,FORM,37,6929fad5-c0f9-4a27-84d6-b6793220910e,7.25,-55,42.11
2026-07-01T22:38:45.250025,FORM,38,6929fad5-c0f9-4a27-84d6-b6793220910e,7.25,-49,41.03
2026-07-01T22:38:45.778971,FORM,39,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-50,40.00
2026-07-01T22:38:46.307925,FORM,40,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-60,39.02
2026-07-01T22:38:46.836828,FORM,41,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-48,38.10
2026-07-01T22:38:47.366032,FORM,42,6929fad5-c0f9-4a27-84d6-b6793220910e,6.50,-53,37.21
2026-07-01T22:38:47.894784,FORM,43,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-48,36.36
2026-07-01T22:38:48.423889,FORM,44,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-42,35.56
2026-07-01T22:38:48.952971,FORM,45,6929fad5-c0f9-4a27-84d6-b6793220910e,6.25,-46,34.78
2026-07-01T22:38:49.482099,FORM,46,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-43,34.04
2026-07-01T22:38:50.011021,FORM,47,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-42,33.33
2026-07-01T22:38:50.540103,FORM,48,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-41,32.65
2026-07-01T22:38:51.069171,FORM,49,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-45,32.00
2026-07-01T22:38:51.598075,FORM,50,6929fad5-c0f9-4a27-84d6-b6793220910e,6.50,-42,31.37
2026-07-01T22:38:52.127182,FORM,51,6929fad5-c0f9-4a27-84d6-b6793220910e,6.50,-40,30.77
2026-07-01T22:38:52.656211,FORM,52,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-34,30.19
2026-07-01T22:38:53.184883,FORM,53,6929fad5-c0f9-4a27-84d6-b6793220910e,7.25,-34,29.63
2026-07-01T22:38:53.713899,FORM,54,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-34,29.09
2026-07-01T22:38:54.243191,FORM,55,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-34,28.57
2026-07-01T22:38:54.772204,FORM,56,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-34,28.07
2026-07-01T22:38:55.301231,FORM,57,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-33,27.59
2026-07-01T22:38:55.830160,FORM,58,6929fad5-c0f9-4a27-84d6-b6793220910e,7.50,-34,27.12
2026-07-01T22:38:56.358795,FORM,59,6929fad5-c0f9-4a27-84d6-b6793220910e,7.25,-37,26.67
2026-07-01T22:38:56.888279,FORM,60,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-37,26.23
2026-07-01T22:38:57.417185,FORM,61,6929fad5-c0f9-4a27-84d6-b6793220910e,6.25,-36,25.81
2026-07-01T22:38:57.946256,FORM,62,6929fad5-c0f9-4a27-84d6-b6793220910e,6.50,-36,25.40
2026-07-01T22:38:58.475303,FORM,63,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-35,25.00
2026-07-01T22:38:59.004293,FORM,64,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-36,24.62
2026-07-01T22:38:59.533257,FORM,65,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-36,24.24
2026-07-01T22:39:00.062346,FORM,66,6929fad5-c0f9-4a27-84d6-b6793220910e,6.50,-36,23.88
2026-07-01T22:39:00.591430,FORM,67,6929fad5-c0f9-4a27-84d6-b6793220910e,6.50,-35,23.53
2026-07-01T22:39:01.120357,FORM,68,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-35,23.19
2026-07-01T22:39:01.649306,FORM,69,6929fad5-c0f9-4a27-84d6-b6793220910e,7.75,-39,22.86
